user_id,age,occupation,gender
83931,27,technician/engineer,M
83932,30,college/grad student,M
83935,30,executive/managerial,M
83937,33,executive/managerial,M
83938,78,retired,M
83939,29,retired,M
83941,28,homemaker,M
83942,27,college/grad student,M
83943,33,academic/educator,M
83944,26,sales/marketing,M
83948,25,sales/marketing,M
83949,30,sales/marketing,M
83953,33,college/grad student,M
83955,29,college/grad student,M
83956,31,executive/managerial,M
83958,29,programmer,M
83960,27,college/grad student,M
83961,27,other or not specified,F
83963,30,sales/marketing,F
83964,18,sales/marketing,M
83965,31,college/grad student,M
83966,25,college/grad student,M
83968,20,sales/marketing,M
83969,27,college/grad student,M
83970,32,clerical/admin,M
83971,25,sales/marketing,M
83972,26,sales/marketing,M
83973,28,scientist,M
83974,41,other or not specified,M
83978,33,executive/managerial,F
83981,68,executive/managerial,F
83982,32,sales/marketing,M
83983,28,sales/marketing,F
83984,18,sales/marketing,M
83985,33,college/grad student,M
83987,24,college/grad student,M
83988,23,sales/marketing,M
83991,28,college/grad student,M
83993,42,executive/managerial,M
83994,33,sales/marketing,F
83995,31,sales/marketing,F
84001,29,other or not specified,M
84003,34,other or not specified,M
84004,33,college/grad student,F
84005,28,executive/managerial,M
84006,21,K-12 student,M
84009,30,self-employed,M
84010,31,sales/marketing,M
84011,30,sales/marketing,M
84013,38,doctor/health care,M
84014,34,retired,F
84017,26,executive/managerial,M
84019,31,college/grad student,M
84022,29,scientist,F
84023,26,college/grad student,F
84024,30,other or not specified,F
84025,28,executive/managerial,M
84027,28,homemaker,M
84028,33,college/grad student,M
84031,27,artist,M
84033,25,sales/marketing,M
84034,21,college/grad student,F
84035,30,executive/managerial,M
84036,33,artist,M
84040,26,scientist,M
84042,28,self-employed,M
84045,34,scientist,M
84046,31,college/grad student,M
84051,27,college/grad student,M
84052,50,executive/managerial,M
84053,28,programmer,M
84054,29,academic/educator,F
84055,27,executive/managerial,M
84056,35,other or not specified,M
84058,37,academic/educator,M
84059,25,programmer,M
84061,28,sales/marketing,M
84066,31,sales/marketing,F
84068,17,sales/marketing,M
84069,31,other or not specified,F
84075,27,sales/marketing,M
84077,33,college/grad student,M
84078,32,executive/managerial,M
84086,34,artist,M
84089,50,retired,F
84090,26,sales/marketing,M
84091,22,executive/managerial,M
84092,31,executive/managerial,M
84094,33,scientist,M
84095,18,K-12 student,F
84097,33,college/grad student,M
84098,30,academic/educator,M
84100,31,college/grad student,F
84102,21,sales/marketing,M
84104,78,academic/educator,F
84110,19,self-employed,M
84111,32,sales/marketing,M
84112,33,homemaker,F
84115,29,sales/marketing,M
84122,27,executive/managerial,M
84123,30,college/grad student,M
84125,28,scientist,M
84127,30,executive/managerial,M
84131,32,other or not specified,M
84132,26,executive/managerial,M
84133,34,self-employed,M
84140,23,sales/marketing,M
84142,32,scientist,M
84149,31,scientist,M
84150,31,college/grad student,M
84153,29,homemaker,M
84156,31,college/grad student,M
84157,33,sales/marketing,M
84158,28,sales/marketing,M
84159,25,executive/managerial,M
84160,37,sales/marketing,M
84161,20,homemaker,F
84163,28,self-employed,F
84166,33,scientist,M
84167,29,other or not specified,M
84168,29,college/grad student,F
84169,26,self-employed,M
84171,31,executive/managerial,M
84172,34,college/grad student,M
84174,33,college/grad student,M
84176,27,college/grad student,F
84180,59,academic/educator,M
84181,28,college/grad student,M
84182,25,scientist,M
84185,33,college/grad student,M
84187,28,sales/marketing,M
84190,23,artist,M
84192,28,scientist,M
84194,28,executive/managerial,M
84196,32,college/grad student,M
84198,29,sales/marketing,M
84199,33,executive/managerial,M
84200,34,college/grad student,M
84201,29,tradesman/craftsman,M
84202,34,sales/marketing,M
84203,50,executive/managerial,M
84204,19,sales/marketing,M
84206,27,college/grad student,M
84207,28,college/grad student,M
84208,30,other or not specified,M
84209,26,executive/managerial,M
84211,29,executive/managerial,M
84213,28,other or not specified,M
84215,29,executive/managerial,F
84217,28,other or not specified,M
84218,31,executive/managerial,M
84219,33,retired,M
84221,27,executive/managerial,M
84222,28,executive/managerial,M
84224,27,college/grad student,M
84228,26,self-employed,M
84229,28,college/grad student,M
84232,27,executive/managerial,M
84233,18,K-12 student,M
84234,29,scientist,F
84236,31,college/grad student,F
84238,34,technician/engineer,M
84239,27,college/grad student,M
84242,25,executive/managerial,M
84243,27,college/grad student,F
84249,32,sales/marketing,F
84250,26,sales/marketing,M
84252,33,programmer,M
84255,28,other or not specified,M
84256,34,college/grad student,M
84257,30,executive/managerial,M
84258,30,other or not specified,M
84260,27,scientist,M
84261,26,executive/managerial,M
84263,27,self-employed,M
84264,25,college/grad student,M
84266,27,scientist,F
84267,26,college/grad student,M
84268,31,college/grad student,M
84269,25,sales/marketing,M
84271,30,college/grad student,F
84274,88,academic/educator,M
84277,27,college/grad student,M
84278,25,executive/managerial,M
84280,25,other or not specified,M
84281,28,executive/managerial,M
84282,34,other or not specified,M
84284,32,scientist,M
84290,25,academic/educator,F
84291,29,scientist,M
84292,26,executive/managerial,M
84293,29,scientist,F
84296,28,tradesman/craftsman,M
84297,31,sales/marketing,M
84299,33,college/grad student,F
84300,31,college/grad student,F
84303,30,executive/managerial,M
84305,33,scientist,M
84307,27,college/grad student,M
84309,25,college/grad student,F
84310,31,college/grad student,M
84314,30,academic/educator,M
84315,25,scientist,M
84316,28,executive/managerial,F
84320,26,K-12 student,M
84321,26,other or not specified,M
84323,29,executive/managerial,M
84324,33,college/grad student,M
84325,37,sales/marketing,M
84326,32,tradesman/craftsman,M
84328,60,executive/managerial,F
84331,27,college/grad student,M
84335,23,artist,F
84336,25,other or not specified,M
84341,29,college/grad student,M
84342,28,sales/marketing,M
84345,30,retired,F
84347,34,tradesman/craftsman,M
84348,34,other or not specified,F
84351,30,college/grad student,M
84352,28,college/grad student,M
84353,30,college/grad student,M
84354,27,college/grad student,M
84355,26,academic/educator,F
84357,26,sales/marketing,M
84358,25,scientist,M
84363,31,self-employed,M
84364,21,homemaker,F
84366,27,executive/managerial,M
84367,34,college/grad student,M
84368,31,executive/managerial,M
84371,25,sales/marketing,F
84373,33,college/grad student,F
84377,29,scientist,M
84380,23,K-12 student,M
84381,55,scientist,F
84382,30,academic/educator,M
84383,32,executive/managerial,M
84385,21,sales/marketing,M
84386,43,sales/marketing,M
84387,25,writer,F
84390,36,sales/marketing,M
84391,33,self-employed,F
84392,26,sales/marketing,F
84396,34,sales/marketing,M
84397,25,artist,M
84399,34,other or not specified,M
84400,28,academic/educator,M
84402,23,sales/marketing,M
84404,26,sales/marketing,M
84405,28,homemaker,M
84408,28,sales/marketing,M
84411,26,other or not specified,M
84412,34,executive/managerial,M
84413,30,executive/managerial,F
84414,72,retired,F
84415,33,executive/managerial,M
84417,27,executive/managerial,M
84418,31,college/grad student,M
84419,29,college/grad student,M
84422,19,sales/marketing,M
84423,32,self-employed,M
84425,33,college/grad student,M
84427,27,college/grad student,M
84429,30,college/grad student,M
84430,32,self-employed,M
84432,29,homemaker,M
84434,25,sales/marketing,M
84435,27,executive/managerial,M
84436,37,executive/managerial,M
84438,29,sales/marketing,M
84440,25,other or not specified,M
84442,26,other or not specified,M
84444,34,sales/marketing,M
84445,32,other or not specified,M
84446,33,college/grad student,M
84448,29,college/grad student,F
84450,29,K-12 student,M
84451,28,college/grad student,F
84452,42,scientist,M
84453,25,academic/educator,M
84457,32,tradesman/craftsman,M
84458,28,self-employed,M
84460,18,K-12 student,F
84462,30,college/grad student,M
84464,31,scientist,M
84466,25,college/grad student,M
84467,18,sales/marketing,M
84468,18,K-12 student,F
84469,31,executive/managerial,M
84471,30,scientist,M
84472,27,self-employed,M
84473,43,college/grad student,F
84474,27,scientist,M
84480,32,artist,M
84481,25,scientist,M
84483,29,college/grad student,M
84485,30,other or not specified,M
84486,27,executive/managerial,M
84489,30,college/grad student,M
84491,25,executive/managerial,M
84492,30,sales/marketing,M
84493,28,college/grad student,M
84494,30,college/grad student,M
84496,30,self-employed,M
84498,21,technician/engineer,M
84500,25,clerical/admin,M
84502,34,programmer,M
84503,32,other or not specified,M
84505,26,college/grad student,M
84506,31,scientist,F
84507,33,executive/managerial,M
84508,28,academic/educator,F
84509,26,college/grad student,F
84510,19,sales/marketing,M
84512,30,scientist,M
84513,26,college/grad student,M
84516,27,self-employed,M
84517,30,doctor/health care,M
84519,34,self-employed,M
84523,32,executive/managerial,M
84524,28,sales/marketing,M
84527,23,college/grad student,M
84528,28,executive/managerial,M
84532,34,executive/managerial,M
84533,11,homemaker,M
84535,38,academic/educator,F
84536,24,executive/managerial,M
84540,32,college/grad student,M
84541,15,homemaker,M
84542,34,scientist,F
84544,27,academic/educator,M
84545,28,homemaker,M
84546,26,technician/engineer,M
84547,28,executive/managerial,F
84549,30,sales/marketing,M
84550,26,executive/managerial,M
84552,27,college/grad student,M
84553,29,executive/managerial,M
84554,28,college/grad student,M
84555,28,scientist,M
84556,28,executive/managerial,M
84557,26,executive/managerial,F
84559,34,programmer,M
84562,26,college/grad student,F
84564,32,executive/managerial,F
84565,29,scientist,M
84568,27,executive/managerial,M
84570,33,college/grad student,M
84572,34,college/grad student,M
84573,25,college/grad student,M
84575,24,college/grad student,M
84576,34,academic/educator,M
84577,31,executive/managerial,M
84581,30,artist,M
84582,19,homemaker,M
84583,33,college/grad student,M
84585,31,college/grad student,F
84591,31,self-employed,M
84597,34,college/grad student,M
84598,32,executive/managerial,M
84601,32,executive/managerial,M
84602,33,executive/managerial,M
84603,28,college/grad student,F
84604,32,scientist,M
84608,23,artist,F
84610,29,scientist,M
84612,26,scientist,F
84613,55,academic/educator,F
84615,18,K-12 student,M
84619,34,writer,F
84624,18,K-12 student,M
84625,41,sales/marketing,M
84626,25,sales/marketing,F
84627,25,sales/marketing,M
84628,25,college/grad student,M
84629,32,sales/marketing,M
84632,28,college/grad student,M
84636,31,executive/managerial,M
84637,25,sales/marketing,F
84639,34,college/grad student,F
84640,30,college/grad student,M
84641,31,self-employed,M
84644,31,sales/marketing,M
84648,26,college/grad student,M
84649,31,self-employed,F
84650,35,academic/educator,M
84651,60,other or not specified,F
84653,32,scientist,M
84656,40,self-employed,M
84657,34,executive/managerial,M
84663,89,other or not specified,M
84664,29,sales/marketing,M
84665,32,other or not specified,M
84666,30,self-employed,M
84668,33,college/grad student,F
84669,31,academic/educator,F
84671,30,college/grad student,M
84672,30,writer,M
84675,32,executive/managerial,M
84677,34,executive/managerial,F
84678,31,executive/managerial,M
84679,26,executive/managerial,M
84680,31,college/grad student,M
84681,38,sales/marketing,M
84684,32,college/grad student,M
84685,32,college/grad student,F
84686,25,college/grad student,M
84688,26,other or not specified,M
84690,31,academic/educator,F
84691,29,executive/managerial,M
84692,29,college/grad student,M
84694,29,college/grad student,M
84695,30,sales/marketing,M
84696,34,executive/managerial,M
84697,25,college/grad student,M
84698,29,sales/marketing,M
84699,25,sales/marketing,M
84702,30,college/grad student,M
84703,34,college/grad student,M
84707,25,sales/marketing,M
84710,29,executive/managerial,M
84711,45,sales/marketing,M
84712,25,college/grad student,M
84714,32,sales/marketing,M
84715,30,scientist,M
84716,32,sales/marketing,M
84717,25,artist,F
84718,23,programmer,M
84719,33,executive/managerial,M
84720,29,scientist,M
84721,15,K-12 student,M
84722,40,college/grad student,F
84724,26,sales/marketing,F
84726,35,academic/educator,M
84727,34,self-employed,M
84728,26,college/grad student,M
84729,28,executive/managerial,M
84730,40,college/grad student,M
84731,32,academic/educator,M
84733,19,executive/managerial,M
84735,33,sales/marketing,M
84736,30,executive/managerial,M
84738,34,executive/managerial,M
84742,34,sales/marketing,M
84745,30,college/grad student,M
84746,53,sales/marketing,F
84748,34,executive/managerial,M
84749,25,executive/managerial,M
84750,32,scientist,F
84751,29,homemaker,M
84752,39,writer,M
84755,33,K-12 student,M
84759,27,college/grad student,M
84765,31,executive/managerial,F
84770,34,sales/marketing,M
84773,30,farmer,M
84774,32,other or not specified,F
84778,29,sales/marketing,M
84781,20,self-employed,M
84783,31,executive/managerial,M
84785,32,sales/marketing,M
84788,87,academic/educator,F
84789,26,sales/marketing,M
84790,46,writer,F
84791,34,executive/managerial,M
84792,37,clerical/admin,M
84794,26,self-employed,M
84796,28,college/grad student,M
84800,26,executive/managerial,M
84802,36,sales/marketing,M
84804,28,executive/managerial,F
84806,32,sales/marketing,M
84807,27,executive/managerial,M
84809,28,self-employed,M
84810,27,academic/educator,M
84813,25,academic/educator,M
84814,34,college/grad student,M
84815,32,artist,M
84817,30,self-employed,F
84819,27,other or not specified,M
84820,26,retired,F
84822,29,executive/managerial,M
84823,28,artist,M
84824,30,scientist,M
84825,25,sales/marketing,M
84826,31,sales/marketing,M
84827,32,K-12 student,M
84829,49,academic/educator,F
84830,29,executive/managerial,M
84831,33,scientist,F
84833,26,executive/managerial,M
84835,33,college/grad student,M
84836,30,self-employed,M
84838,30,college/grad student,M
84839,28,college/grad student,M
84841,25,executive/managerial,M
84842,31,executive/managerial,M
84843,34,college/grad student,M
84844,33,executive/managerial,M
84845,25,executive/managerial,M
84846,21,K-12 student,F
84850,18,homemaker,F
84854,26,self-employed,M
